,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genres
3727,65zRxrZUoOmxCNdTUOvdCd,Chapter 205.2 & Chapter 206.1 - Sprawy Sherlocka Holmesa,0,128648,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.703,0.283,5,-18.276,0,0.939,0.851,0.0,0.186,0.831,135.046,4,[]
3728,66HYqBxfcoYGEDSGFGZTgL,De Mi Tierra - Remasterizado,0,156693,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.659,0.314,8,-17.893,1,0.0545,0.982,0.00293,0.147,0.393,113.794,3,"['tango', 'vintage tango']"
3729,66VtoWkHjm0GICsQqQSaFA,Chapter 189.2 & Chapter 190.1 - Sprawy Sherlocka Holmesa,0,149147,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.719,0.214,1,-19.198,1,0.947,0.891,0.0,0.218,0.759,119.15,3,[]
3730,672MFAo5PMPpq3oGlQIXiY,Robbie Doby Boogie,0,136907,0,['Brownie McGhee'],['3qXzj7WzBV3kwy1yEV1RcC'],1927,0.771,0.552,1,-4.727,1,0.185,0.769,7.07e-06,0.169,0.962,82.892,4,"['acoustic blues', 'blues', 'country blues', 'piedmont blues', 'traditional blues']"
3731,67fC22Frr72jZBBM999KJB,Noches De Amor - Instrumental (Remasterizado),0,160707,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-05,0.61,0.299,2,-7.537,0,0.0332,0.99,0.0625,0.402,0.679,85.636,4,"['tango', 'vintage tango']"
3732,67lbv9E8Rv45kP0COuBEgd,Chapter 206.2 & Chapter 207.1 - Sprawy Sherlocka Holmesa,0,140331,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.721,0.288,1,-17.507,1,0.91,0.858,0.0,0.329,0.628,118.134,1,[]
3733,67nibhLF2OPYNk5zsYGnqO,Capítulo 2.11 - Corto Viaje a Casa,0,148500,0,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],1927-06-01,0.678,0.208,1,-18.928,1,0.892,0.641,0.0,0.144,0.817,148.806,4,['reading']
3734,67ulfy7DeiVtuWiXS1u4VL,Perdonala Corazón - Instrumental (Remasterizado),0,165320,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-17,0.742,0.0918,1,-17.708,1,0.238,0.992,0.946,0.104,0.737,117.229,4,"['tango', 'vintage tango']"
3735,67vDyAzNNZnWoiI1oBaXwW,Julián Navarro - Remasterizado,0,132040,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.633,0.0969,6,-21.793,1,0.166,0.996,0.244,0.14,0.657,136.974,4,"['tango', 'vintage tango']"
3736,69ClSqaHKtnZKp207KQkEr,Frisco Whistle Blue,0,180791,0,['Ed Bell'],['5E9cD4KO1vPaT66cgXktHf'],1927-01-09,0.56,0.02,5,-16.265,1,0.0676,0.993,6.62e-06,0.156,0.525,129.064,4,"['country blues', 'deep delta blues', 'piedmont blues', 'traditional blues']"
3737,6ACZKr80mA11787imkDIsO,Chapter 125.2 & Chapter 126 & Chapter 127.1 - Sprawy Sherlocka Holmesa,0,166558,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.729,0.224,1,-18.218,1,0.957,0.921,0.0,0.162,0.761,79.241,4,[]
3738,6ANOPtGeoDm2yqnmZlOVlH,Chapter 44.2 & Chapter 45.1 - Sprawy Sherlocka Holmesa,0,143484,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.708,0.296,1,-19.595,1,0.952,0.894,9.2e-06,0.218,0.788,67.528,3,[]
3739,6AXj7POifQBozcq0LBOnZE,Chapter 15.2 & Chapter 16 & Chapter 17.1 - Sprawy Sherlocka Holmesa,0,147952,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.678,0.28,1,-17.995,1,0.952,0.845,2.14e-06,0.244,0.709,98.095,1,[]
3740,6AlQy4bv2Vi17E27cp7FwM,Centinela Alerta! - Remasterizado,0,179000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.83,0.176,8,-10.646,1,0.0857,0.995,0.234,0.113,0.586,119.824,4,"['tango', 'vintage tango']"
3741,6BesuKvjjcW9RXNscu1eXV,Chapter 179.2 & Chapter 180.1 - Sprawy Sherlocka Holmesa,0,143001,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.718,0.27,11,-18.87,0,0.929,0.878,0.0,0.141,0.74,115.087,3,[]
3742,6CGfPgcaQ3tQpJ4x0THcJu,Chapter 41.2 & Chapter 42.1 - Sprawy Sherlocka Holmesa,0,134354,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.697,0.263,1,-20.108,1,0.95,0.818,2.31e-06,0.2,0.808,105.574,3,[]
3743,6CR8wQUEzszJl64k36bujV,Pebeta Canyengue - Remasterizado,0,126907,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.524,0.213,6,-19.078,0,0.0803,0.986,1.47e-05,0.182,0.794,61.649,4,"['tango', 'vintage tango']"
3744,6He4kQ1gbGOkOSYVwNZKx6,Chapter 132.2 & Chapter 133.1 - Dolina strachu,0,139406,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.718,0.218,5,-19.284,0,0.934,0.836,0.0,0.218,0.707,124.977,4,[]
3745,6HyEqKxU3WMvVlCfjUCoJl,"Carmen : Acte II - Non, tu ne m'aimes pas",0,214093,0,"['Orchestre Piero Coppola', 'Piero Coppola', 'Lucy Perelli', 'José De Trévi']","['37dgRh2i6zUNeHjMLCQSw9', '799pvxQvUKEev7KTJlftDB', '4LPGhFUbRKcT9IpCBh1MIk', '5G1phnkTJ23NJfLcjTKD4d']",1927,0.445,0.173,0,-15.597,0,0.1,0.986,0.0,0.283,0.207,83.079,3,['historic orchestral performance']
3746,6IQKb84xQSDjTh0AKpgp9B,Alles weg'n de Leut',0,171669,0,['Otto Reutter'],['5XnFsfUBmBQ9wGrpiMWkUW'],1927-01-01,0.72,0.128,10,-17.66,1,0.809,0.977,0.0,0.111,0.641,115.469,4,['vintage schlager']
3747,6JRoO8rsohNqFqMi0HfrQf,Chapter 18.2 & Chapter 19.1 - Sprawy Sherlocka Holmesa,0,127080,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.715,0.244,1,-18.17,1,0.947,0.898,2.86e-06,0.179,0.797,112.019,4,[]
3748,6JXnUWVU3stqhgdj2iwPZx,Chapter 228.2 & Chapter 229.1 - Sprawy Sherlocka Holmesa,0,136128,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.715,0.275,9,-19.775,1,0.944,0.904,0.0,0.138,0.669,128.66,5,[]
3749,6JyWHBzPycRWE73QE1EXcI,Patio Olvidado - Instrumental (Remasterizado),0,183493,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.859,0.102,2,-22.799,0,0.162,0.996,0.922,0.111,0.826,115.855,4,"['tango', 'vintage tango']"
3750,6KAx79iE3QRc4F05AKcEBR,Fiesta Criolla - Remasterizado,0,173947,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-09-11,0.876,0.394,5,-9.912,1,0.144,0.992,0.195,0.11,0.82,112.406,4,"['vintage tango', 'tango']"
3751,6KKwNovwbqxOwW7UMhKDHV,La Clavada - Instrumental (Remasterizado),0,179520,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-04,0.889,0.197,3,-12.851,1,0.199,0.991,0.881,0.282,0.946,117.185,4,"['tango', 'vintage tango']"
3752,6L95wzY7qLejIyNEdUutn8,Pensalo Bien - Instrumental (Remasterizado),0,157333,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-20,0.803,0.292,4,-13.953,1,0.082,0.993,0.823,0.12,0.734,117.677,4,"['tango', 'vintage tango']"
3753,6Nbdtcow01OPiQrLSh8fuS,Tradición - Instrumental (Remasterizado),0,158813,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-16,0.712,0.152,8,-15.272,0,0.13,0.996,0.177,0.29,0.745,122.859,4,"['tango', 'vintage tango']"
3754,6OYxxo7SZeVzHquRN7aU2K,Triste Visión - Remasterizado,0,146347,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.404,0.275,4,-21.417,0,0.105,0.994,0.855,0.112,0.821,67.31,3,"['tango', 'vintage tango']"
3755,6OZ6cD5eVOksjK5rkQl7yK,Chapter 25.2 & Chapter 26.1 - Dolina strachu,0,137235,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.754,0.293,9,-19.567,1,0.929,0.82,0.0,0.248,0.675,107.049,3,[]
3756,6Ofm6UI2o90RgIum0ly5CS,Chapter 178.2 & Chapter 179.1 - Sprawy Sherlocka Holmesa,0,159214,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.726,0.263,1,-18.825,1,0.94,0.869,0.0,0.187,0.725,117.948,3,[]
3757,6OgFpbHCDqnlmUYh0G9gkN,"La Tosca : Oui, l'on me dit vénal",0,172653,0,"['Louis Musy', 'Georges Lauweryns', 'Orchestre Georges Lauweryns']","['4ERv9hBlW3FZK0GBiNv3xG', '6ZU5SBRO22kDZwNBypxuVp', '5Jrz3iAxLtuFc6lhVTwwEi']",1927,0.27,0.294,0,-14.816,0,0.0434,0.994,0.364,0.141,0.187,67.952,5,[]
3758,6PAjeD4k0wy5tO7zo1wGW7,Since My Best Gal Turned Me Down,0,184040,0,['Bix Beiderbecke & His Gang'],['6sxs5j3QIZqT4EBGzvkUES'],1927,0.853,0.643,5,-7.422,1,0.0519,0.991,0.928,0.409,0.964,110.084,4,[]
3759,6PhzbFfCmKAjtyByseK3GW,Muchachita Buena - Instrumental (Remasterizado),0,157413,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.705,0.281,5,-19.941,1,0.0961,0.994,0.943,0.111,0.608,117.681,4,"['tango', 'vintage tango']"
3760,6Qp8xE9VWtLCvJ5wGBbhS0,Chapter 181.2 & Chapter 182.1 - Sprawy Sherlocka Holmesa,0,144462,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.767,0.277,1,-18.285,1,0.937,0.872,0.0,0.244,0.729,107.316,3,[]
3761,6QuHYEvh4wWlKH6Pqy53Rn,El Pibe - Instrumental (Remasterizado),0,180000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.712,0.159,6,-18.507,0,0.057,0.995,0.954,0.116,0.584,106.92,4,"['tango', 'vintage tango']"
3762,6QwF5OlIFx5Ucb4EhlQ5q2,A Vucchella,1,154507,0,['Tito Schipa'],['3OJid9CjABtxcDoW5yQB0L'],1927,0.257,0.194,2,-14.903,1,0.0336,0.988,0.0,0.0983,0.297,90.534,4,"['italian tenor', 'vintage classical singing']"
3763,6RwzCHb2aZMUSUakYTdYXQ,Capítulo 1.4 - Corto Viaje a Casa,0,129300,0,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],1927-06-01,0.683,0.201,5,-19.144,0,0.951,0.685,0.0,0.267,0.833,67.757,3,['reading']
3764,6SBFjfaVl3g3T8i1DEs7Xc,Chapter 114.2 & Chapter 115.1 - Dolina strachu,0,164946,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.63,0.258,6,-19.721,1,0.955,0.812,0.0,0.133,0.622,170.214,5,[]
3765,6T3AglM3mToExEj45LHv2z,Hotel California - Live Mix,0,270512,0,['Marty Murray'],['3PPJWqaWM9JWXk1Dp45EQT'],1927,0.461,0.442,4,-10.917,0,0.0369,0.817,7.75e-05,0.184,0.527,152.629,4,[]
3766,6TlgpO7YtK8L8Y3SNdjyBi,Chapter 193.2 & Chapter 194.1 - Sprawy Sherlocka Holmesa,0,134692,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.729,0.261,1,-19.075,1,0.93,0.896,0.0,0.185,0.824,114.557,3,[]
3767,6U9eqkzInMgtYvYrrrSowQ,Down Hearted Blues,0,208173,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.579,0.0852,0,-15.46,1,0.0377,0.996,0.28,0.151,0.54,82.487,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
3768,6UW9ufxLUdfZxeqhMOTpUr,Chapter 219.2 & Chapter 220.1 - Sprawy Sherlocka Holmesa,0,125429,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.721,0.292,1,-18.995,1,0.946,0.885,0.0,0.259,0.669,114.267,5,[]
3769,6VCVrCzxC9nyhe332hrvRW,Entrá Nomas - Remasterizado,0,161507,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-09-04,0.811,0.301,6,-6.219,0,0.0595,0.987,0.0294,0.233,0.816,120.602,4,"['vintage tango', 'tango']"
3770,6VgcZf8sKrMLAaMVhF2ucn,Noche Callada - Instrumental (Remasterizado),0,169360,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.744,0.252,11,-12.849,1,0.179,0.986,0.0818,0.11,0.626,120.791,3,"['tango', 'vintage tango']"
3771,6WJnBVQ2fPMhJiATfbF4BF,Chapter 106.2 & Chapter 107.1 - Dolina strachu,0,126809,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.696,0.266,1,-18.987,0,0.95,0.825,0.0,0.139,0.758,80.599,3,[]
3772,6Wy87YEmrDPxGJbCHejy5H,Chapter 134.2 & Chapter 135 & Chapter 136.1 - Dolina strachu,0,181653,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.673,0.226,1,-19.069,0,0.944,0.841,0.0,0.143,0.687,148.502,3,[]
3773,6XH3KreFXUImbVYPTN0nvT,Tango in B Minor,0,145055,0,['Franz Fedor Alexandros'],['7aFE2T8wEVfoLNgjTtUKab'],1927,0.0682,0.448,11,-11.731,0,0.0394,0.837,0.00744,0.133,0.247,58.13,5,[]
3774,6XOeETxnzbFs7oAIsBePkV,Chapter 97.2 & Chapter 98.1 - Sprawy Sherlocka Holmesa,0,136637,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.709,0.28,1,-19.482,1,0.956,0.84,0.0,0.145,0.706,131.933,1,[]
3775,6XkGTtyv4FPYi1QBROG023,Ben Dewberry's Final Run,1,204667,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.604,0.718,1,-3.227,1,0.0295,0.947,4.38e-05,0.146,0.663,140.746,4,"['appalachian folk', 'bluegrass', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']"
3776,6Y4g1pJZFM8pGaVJzK3cH3,Tomorrow,0,264853,0,['Paul Bridgwater'],['68DP7toVeRW33XiwZtfPR6'],1927,0.476,0.388,9,-9.916,0,0.0432,0.357,0.00102,0.144,0.463,149.897,4,[]
3777,6YEc2viEygEkImoEu8iflX,Chapter 235.2 & Chapter 236 & Chapter 237.1 - Sprawy Sherlocka Holmesa,0,194593,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.71,0.309,1,-18.777,1,0.943,0.876,0.0,0.21,0.743,109.303,4,[]
3778,6Z928Tx7DTF41Jo5uak3K7,Gam Seni Terk Eylemez,1,160543,0,"['Saadettin Kaynak', 'Hafız Fahri']","['6qNamN66dknW2JU1fztE5u', '7IW5yfoe1h4t2Pi3VWE4eA']",1927-05-11,0.385,0.391,9,-9.831,1,0.0349,0.994,0.788,0.631,0.626,70.204,3,[]
3779,6ZD11mAvl3LrLJdKlzhM05,Chapter 196.2 & Chapter 197.1 - Sprawy Sherlocka Holmesa,0,125850,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.739,0.287,1,-19.281,1,0.934,0.859,0.0,0.225,0.783,117.025,4,[]
3780,6ZfJlHN2YyarpMMl7EljBa,Chapter 133.2 & Chapter 134 & Chapter 135.1 - Sprawy Sherlocka Holmesa,0,185020,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.703,0.253,0,-18.127,1,0.948,0.869,0.0,0.285,0.73,90.709,3,[]
3781,6aDfK1JORx4CxkJEabIjLH,Así Es el Mundo - Remasterizado,0,143920,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.491,0.165,5,-24.162,0,0.106,0.996,0.882,0.104,0.759,124.761,4,"['tango', 'vintage tango']"
3782,6aFE99KLbIZ0IgzutBvaQE,Cuando Lloran los Zorzales - Remasterizado,0,174627,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.58,0.186,8,-17.344,1,0.19,0.99,0.00484,0.106,0.546,133.235,3,"['tango', 'vintage tango']"
3783,6aHCs69IAwh3yGSTVglxDZ,Chapter 130.2 & Chapter 131.1 - Dolina strachu,0,130238,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.633,0.205,9,-19.986,0,0.956,0.883,0.0,0.323,0.629,83.332,3,[]
3784,6aIbyg70bmE0XXIsSsUO0g,Sin Destino - Instrumental (Remasterizado),0,172907,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.852,0.302,9,-13.617,0,0.0659,0.993,0.93,0.112,0.811,113.17,4,"['tango', 'vintage tango']"
3785,6bGGvnFZvtJwFykvkfkhWR,Nochebuena - Remasterizado,0,180347,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-08-16,0.777,0.155,9,-18.9,1,0.0686,0.995,0.618,0.141,0.831,114.039,4,"['vintage tango', 'tango']"
3786,6bkxchFVf2VFAq5NUczNl9,La Oveja Descarriada - Instrumental (Remasterizado),0,170013,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-17,0.691,0.216,2,-12.882,0,0.0562,0.989,0.92,0.155,0.819,114.782,4,"['tango', 'vintage tango']"
3787,6c5ELUw3Ui2chkOzzIei2H,Capítulo 1.2 - Corto Viaje a Casa,0,131100,0,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],1927-06-01,0.714,0.195,1,-19.611,1,0.942,0.595,0.0,0.109,0.607,110.213,5,['reading']
3788,6cU2OXdz7LI75ymzpQS3cv,Chapter 30.2 & Chapter 31.1 - Dolina strachu,0,126736,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.663,0.331,11,-18.991,0,0.95,0.762,0.0,0.189,0.67,93.399,4,[]
3789,6ceL8nLWBfKyg0NCtZXU2l,Martín Fierro - Remasterizado,0,164787,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.484,0.406,6,-16.18,1,0.0923,0.981,0.000756,0.14,0.609,175.822,4,"['tango', 'vintage tango']"
3790,6ckABXnThHKcX8W3KVFoqr,Así Es el Mundo - Remasterizado,0,172013,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-09-04,0.725,0.25,5,-10.989,0,0.0779,0.994,0.202,0.142,0.844,114.412,4,"['vintage tango', 'tango']"
3791,6dc9o27uvTZJijoam4kUpP,Chapter 122.2 & Chapter 123.1 - Sprawy Sherlocka Holmesa,0,160328,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.754,0.255,1,-18.28,1,0.944,0.914,0.0,0.169,0.789,107.535,3,[]
3792,6dhZoeX93AmFTnWXIdn3iX,Chapter 156.2 & Chapter 157.1 - Sprawy Sherlocka Holmesa,0,129947,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.717,0.238,0,-19.982,1,0.933,0.896,0.0,0.0912,0.783,117.876,4,[]
3793,6dif3k2DFyKtzoNGo97h2c,Harlem Woogie - Live,0,171173,0,['Jimmy Johnson & His Orchestra'],['35tDH40VuVjuvGD5PiNCGM'],1927,0.715,0.39,5,-13.103,0,0.0782,0.835,0.286,0.146,0.774,94.66,4,[]
3794,6e53fJghAOsUCzsFJJylW6,Chapter 74.2 & Chapter 75.1 - Sprawy Sherlocka Holmesa,0,126632,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.772,0.289,1,-18.393,1,0.945,0.842,0.0,0.189,0.591,113.471,5,[]
3795,6eCkDwVixm8K7nGbXDZ13q,Gallo Ciego - Instrumental (Remasterizado),0,180507,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-17,0.871,0.265,5,-15.642,1,0.196,0.993,0.938,0.111,0.969,119.013,4,"['tango', 'vintage tango']"
3796,6eRmBPrtWmp9aI4HKd5mwG,El Poncho del Amor - Remasterizado,0,179813,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-09-06,0.576,0.125,4,-15.467,1,0.242,0.993,0.00143,0.13,0.75,218.51,4,"['vintage tango', 'tango']"
3797,6eU22rzpyQVdrSSzWm0xAd,Juguetona - Instrumental (Remasterizado),0,164360,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-20,0.752,0.225,7,-17.684,1,0.0881,0.993,0.928,0.11,0.831,115.626,4,"['tango', 'vintage tango']"
3798,6gHhubVMgLRxiyCUbqMak4,The Twelves,0,190990,0,['Kokomo Arnold'],['1kSOv0QaraiHwnDs5ld2kr'],1927,0.606,0.385,9,-11.161,1,0.149,0.959,2.95e-05,0.19,0.84,102.49,4,"['blues', 'chicago blues', 'delta blues', 'traditional blues']"
3799,6gWGONAZWO5W0duMcaQgTt,Sin Rumbo - Instrumental (Remasterizado),0,172307,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-17,0.817,0.133,7,-12.71,1,0.145,0.995,0.249,0.131,0.735,113.705,4,"['tango', 'vintage tango']"
3800,6gX0WiGCCtiXAIMUAxUtmp,"Lagrimeando, Lagrimeando - Remasterizado",0,169707,0,"['Francisco Canaro', 'Roberto Fugazot']","['2maQMqxNnlRrBrS1oAsrX9', '5NsZ16tXEawTevUqgsQBQb']",1927-09-04,0.866,0.171,5,-11.579,0,0.0663,0.975,0.0377,0.113,0.625,115.215,4,"['tango', 'vintage tango']"
3801,6hVA3EZRCCfsQWUUApMzSe,Rumores - Instrumental (Remasterizado),0,172187,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.73,0.27,11,-18.661,0,0.116,0.992,0.888,0.11,0.487,113.224,4,"['tango', 'vintage tango']"
3802,6iuO5HoWXHJAVkRaRouNED,Pile Blues,0,180590,0,['Sylvester Weaver'],['2m2vWbN6WZU0Mtv569ndeb'],1927,0.624,0.169,5,-10.528,1,0.041,0.891,6.43e-06,0.122,0.445,105.82,4,['traditional blues']
3803,6jqbHYdzg9K5YFTg9Dla0M,Sen Bu Yerden Gideli,1,154539,0,"['Saadettin Kaynak', 'Hafız Fahri']","['6qNamN66dknW2JU1fztE5u', '7IW5yfoe1h4t2Pi3VWE4eA']",1927-05-11,0.49,0.501,2,-8.524,1,0.0307,0.988,0.892,0.211,0.445,83.726,1,[]
3804,6lK05DEJfJEi1sJyfbUOFF,Cabecitas Locas - Instrumental (Remasterizado),0,150000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.874,0.201,7,-10.627,1,0.128,0.993,0.069,0.117,0.724,117.436,4,"['tango', 'vintage tango']"
3805,6lyNH1sImuDNVkeQtwzY82,Los Muchachos - Instrumental (Remasterizado),0,191120,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-05,0.847,0.225,0,-12.448,1,0.134,0.995,0.626,0.126,0.858,113.45,4,"['tango', 'vintage tango']"
3806,6oZ1lyCjQ91VJBOSDi6zXe,Ain't Misbehavin' - Live,0,181067,0,['Sarah Vaughan'],['1bgyxtWjZwA5PQlDsvs9b8'],1927,0.589,0.135,8,-13.113,1,0.0531,0.977,6.94e-06,0.108,0.622,111.819,4,"['adult standards', 'cool jazz', 'jazz', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']"
3807,6pkyHh25lzfumkBEPkIPUw,Tus Besos Fueron Mios - Instrumental (Remasterizado),0,170107,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-23,0.796,0.462,9,-8.14,1,0.155,0.995,0.207,0.0743,0.965,117.129,4,"['tango', 'vintage tango']"
3808,6qrkriLhA3S3f1CnZyH3zM,The Jazz Me Blues,0,182613,0,['Bix Beiderbecke & His Gang'],['6sxs5j3QIZqT4EBGzvkUES'],1927,0.59,0.618,8,-7.25,1,0.132,0.989,0.937,0.691,0.926,157.826,4,[]
3809,6r9ERN7s68HwBTKHE8PYTj,"Carmen : Acte III - Mêlons, coupons (Trio des cartes)",0,238227,0,"['Orchestre Piero Coppola', 'Piero Coppola', 'Lucy Perelli', 'Marinette Fenoyer', 'Henriette Lebard']","['37dgRh2i6zUNeHjMLCQSw9', '799pvxQvUKEev7KTJlftDB', '4LPGhFUbRKcT9IpCBh1MIk', '0JqtSvDsiqJEtSAOn49vVu', '0bOM84YGhFQjW4FE95Mzz5']",1927,0.487,0.0404,3,-21.69,0,0.0927,0.991,1.03e-05,0.22,0.151,79.506,3,['historic orchestral performance']
3810,6rEpiPBHygvhd6lh35sTsB,Compañero - Instrumental (Remasterizado),0,188587,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-23,0.578,0.301,6,-23.892,1,0.0487,0.989,0.0183,0.131,0.359,109.396,4,"['tango', 'vintage tango']"
3811,6rmR089uuREFmno2bY8u78,Otro Trago - Remasterizado,0,160213,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.554,0.127,3,-22.759,1,0.0966,0.994,0.92,0.113,0.523,64.544,4,"['tango', 'vintage tango']"
3812,6s5XazcPa9alVg7n4AxQfK,Mickey & Mallorie,0,239386,1,['Numba 9'],['3Gyi5qhR9LAJ6VP9JskBSa'],1927,0.666,0.824,7,-5.519,1,0.281,0.0257,2.82e-06,0.181,0.826,164.243,4,[]
3813,6tdZSytSJjP1hxkRBD8gVA,Cry Cry,0,387493,0,['Paul Bridgwater'],['68DP7toVeRW33XiwZtfPR6'],1927,0.592,0.273,0,-12.339,1,0.0359,0.0626,0.000638,0.108,0.0843,114.054,3,[]
